Chromosome,Position_bp,Predicted_cM
Chr09,31371784,32.63549544825
Chr09,31371790,32.6355105348382
Chr09,31371794,32.6355205925486
Chr09,31382669,32.6628179079282
Chr09,31382992,32.663627152424
Chr09,31382994,32.6636321629393
Chr09,31383021,32.6636998045491
Chr09,31383216,32.6641883081514
Chr09,31383330,32.6644738792792
Chr09,31384574,32.667589358726
Chr09,31384579,32.6676018779501
Chr09,31384611,32.6676820004507
Chr09,31384635,32.6677420917202
Chr09,31384802,32.66816021241
Chr09,31405149,32.7188985464634
Chr09,31405211,32.7190524821398
Chr09,31405650,32.7201423206668
Chr09,31405695,32.7202540228838
Chr09,31405705,32.7202788452841
Chr09,31420282,32.7563348591146
Chr09,31420312,32.7564087884694
Chr09,31420329,32.7564506812462
Chr09,31420336,32.7564679311029
Chr09,31420366,32.7565418583316
Chr09,31420410,32.756650282796
Chr09,31434348,32.790863021499
Chr09,31434441,32.7910903758779
Chr09,31435210,32.7929698379984
Chr09,31435435,32.7935195799611
Chr09,31457943,32.848111221885
Chr09,31458032,32.8483254169658
Chr09,31458041,32.8483470763725
Chr09,31458047,32.8483615158985
Chr09,31458050,32.8483687356379
Chr09,31458052,32.8483735487887
Chr09,31458058,32.8483879881994
Chr09,31458066,32.8484072406492
Chr09,31458082,32.8484457452134
Chr09,31464914,32.8648457213396
Chr09,31464965,32.8649678292352
Chr09,31501419,32.9509408452285
Chr09,31501484,32.9510916418676
Chr09,31501967,32.9522118794471
Chr09,31504726,32.9586008091379
Chr09,31504781,32.9587279950243
Chr09,31504784,32.9587349322376
Chr09,31504795,32.9587603685105
Chr09,31525293,33.0056630980171
Chr09,31562669,33.088390127793
Chr09,31562691,33.0884376674707
Chr09,31572564,33.1096262378458
Chr09,31572567,33.1096326313614
Chr09,31573114,33.1107979212658
Chr09,31603504,33.174112507145
Chr09,31603510,33.1741247340107
Chr09,31603513,33.1741308474034
Chr09,31603575,33.1742571848766
Chr09,31603749,33.1746116839811
Chr09,31629244,33.2255926100875
Chr09,31629330,33.2257613788367
Chr09,31629361,33.2258222088577
Chr09,31629381,33.2258614525629
Chr09,31629421,33.2259399365157
Chr09,31629658,33.2264048593661
Chr09,31645659,33.2574220489503
Chr09,31645668,33.2574392900303
Chr09,31645728,33.2575542247097
Chr09,31645792,33.2576768104809
Chr09,31646599,33.2592215470182
Chr09,31679593,33.3208222413324
Chr09,31679602,33.3208386357967
Chr09,31679623,33.3208768886914
Chr09,31679785,33.3211719421895
Chr09,31679813,33.3212229318662
Chr09,31679826,33.321246604921
Chr09,31708447,33.3722656676641
Chr09,31728147,33.4061300173505
Chr09,31753238,33.4478281644202
Chr09,31786541,33.5007766260985
Chr09,31818937,33.5497655093615
Chr09,31818944,33.5497758345604
Chr09,31859838,33.6082446289534
Chr09,31860091,33.6085950735576
Chr09,31924285,33.6932675279109
Chr09,31924344,33.6933415924729
Chr09,31924837,33.6939602108895
Chr09,31924858,33.6939865514645
Chr09,31986597,33.7679143130003
Chr09,31986786,33.7681302421937
Chr09,31986795,33.7681405230157
Chr09,31986843,33.7681953517326
Chr09,31986849,33.7682022050458
Chr09,32094701,33.8821571097153
Chr09,32094727,33.8821825199004
Chr09,32094898,33.8823496179736
Chr09,32094904,33.8823554803465
Chr09,32105367,33.8925051279167
Chr09,32105535,33.8926669109233
Chr09,32105540,33.8926717253245
Chr09,32105545,33.8926765396929
Chr09,32205196,33.9826365881742
Chr09,32205199,33.9826391323904
Chr09,32205227,33.9826628779792
Chr09,32205250,33.9826823827048
Chr09,32205594,33.9829740432137
Chr09,32205688,33.9830537208224
Chr09,32207028,33.9841886040212
Chr09,32207053,33.9842097604329
Chr09,32207221,33.9843519156005
Chr09,32207224,33.9843544538338
Chr09,32207344,33.9844559759246
Chr09,32207599,33.9846716634657
Chr09,32207607,33.9846784291022
Chr09,32207633,33.9847004169873
Chr09,32278766,34.042573327645
Chr09,32278812,34.0426094033856
Chr09,32278841,34.0426321459758
Chr09,32278876,34.042659593094
Chr09,32278892,34.0426721400438
Chr09,32278951,34.0427184052707
Chr09,32278956,34.0427223259333
Chr09,32280907,34.0442507498126
Chr09,32280942,34.0442781432356
Chr09,32311555,34.0679069890924
Chr09,32311600,34.067941259116
Chr09,32318508,34.0731869396604
Chr09,32374560,34.1147595660192
Chr09,32374585,34.1147777626405
Chr09,32374586,34.1147784904998
Chr09,32374605,34.1147923197435
Chr09,32374680,34.1148469073441
Chr09,32374710,34.1148687417056
Chr09,32375099,34.1151518255158
Chr09,32375101,34.1151532807914
Chr09,32483709,34.1923492958648
Chr09,32546429,34.2362698569534
Chr09,32546525,34.2363372787736
Chr09,32546676,34.2364433301805
Chr09,32546722,34.236475637841
Chr09,32623019,34.2906979637385
Chr09,32623241,34.2908583006002
Chr09,32623272,34.290880691496
Chr09,32623310,34.2909081389073
Chr09,32623313,34.2909103058319
Chr09,32623381,34.2909594237243
Chr09,32623436,34.2909991527397
Chr09,32623442,34.2910034868849
Chr09,32623559,34.2910880055022
Chr09,32633677,34.2984176864487
Chr09,32633760,34.2984779867322
Chr09,32633898,34.2985782514548
Chr09,32633908,34.2985855173262
Chr09,32633930,34.2986015023914
Chr09,32634084,34.2987134035625
Chr09,32634300,34.2988703727202
Chr09,32634362,34.2989154323237
Chr09,32634418,34.2989561327176
Chr09,32646063,34.3074493250624
Chr09,32646106,34.307480799534
Chr09,32648558,34.3092769962139
Chr09,32649467,34.3099435930161
Chr09,32649477,34.3099509284812
Chr09,32649480,34.30995312913
Chr09,32668481,34.323980395137
Chr09,32668515,34.3240056616678
Chr09,32668548,34.3240301856569
Chr09,32668588,34.3240599124859
Chr09,32668710,34.3241505846066
Chr09,32682787,34.3346678908775
Chr09,32682925,34.3347715503937
Chr09,32712366,34.3571539852458
Chr09,32715017,34.3591970512066
Chr09,32715063,34.3592325448768
Chr09,32715071,34.3592387178377
Chr09,32875073,34.4937548459209
Chr09,32899834,34.5170105535668
Chr09,32900007,34.5171757730004
Chr09,32900074,34.5172397701391
Chr09,32915773,34.5323977365825
Chr09,32915776,34.5324006645424
Chr09,32915790,34.5324143285153
Chr09,32915807,34.5324309208378
Chr09,32916309,34.5329210580699
Chr09,32928931,34.5453576977733
Chr09,32933161,34.5495748442722
Chr09,32933167,34.5495808438407
Chr09,33052075,34.6793374915722
Chr09,33052356,34.6796720331865
Chr09,33052443,34.6797756388948
Chr09,33052642,34.680012673223
Chr09,33072604,34.7041561617385
Chr09,33072607,34.704159845318
Chr09,33072620,34.7041758076896
Chr09,33072725,34.7043047460849
Chr09,33072733,34.7043145708052
Chr09,33072745,34.7043293081094
Chr09,33090997,34.7270588166546
Chr09,33091021,34.7270891218837
Chr09,33091040,34.7271131143095
Chr09,33094098,34.7309837018284
Chr09,33096306,34.7337896641445
Chr09,33096332,34.7338227616908
Chr09,33096447,34.7339691704287
Chr09,33096472,34.734001001814
Chr09,33137661,34.7881320141684
Chr09,33221460,34.9093871054802
Chr09,33221575,34.9095644197785
Chr09,33308867,35.0535003592819
Chr09,33309557,35.0547153746458
Chr09,33309568,35.0547347546429
Chr09,33309585,35.0547647061765
Chr09,33309586,35.0547664680552
Chr09,33318316,35.0702487616615
Chr09,33318325,35.0702648274802
Chr09,33318333,35.0702791083896
Chr09,33318529,35.0706290440883
Chr09,33318567,35.0706969006455
Chr09,33370102,35.1663494742813
Chr09,33370128,35.1663995992374
Chr09,33370134,35.1664111668078
Chr09,33370142,35.1664265903942
Chr09,33370161,35.1664632221408
Chr09,33370193,35.1665249200334
Chr09,33370205,35.1665480574934
Chr09,33441303,35.3110157178197
Chr09,33441367,35.3111525902681
Chr09,33441384,35.3111889491303
Chr09,33444162,35.3171423699666
Chr09,33493741,35.4274644098
Chr09,33493786,35.4275681092434
Chr09,33493889,35.4278054905092
Chr09,33493897,35.4278239293316
Chr09,33519047,35.4868275649824
Chr09,33519079,35.4869039704914
Chr09,33519080,35.4869063582185
Chr09,33519230,35.4872645550232
Chr09,33519239,35.4872860492156
Chr09,33519268,35.4873553101163
Chr09,33528614,35.5098228666154
Chr09,33558191,35.5828739082025
Chr09,33558205,35.5829091963106
Chr09,33558212,35.582926840619
Chr09,33558214,35.5829318818811
Chr09,33558218,35.5829419644469
Chr09,33558255,35.5830352308049
Chr09,33558257,35.5830402723646
Chr09,33567227,35.6057913176562
Chr09,33567265,35.605888294565
Chr09,33567344,35.6060899205848
Chr09,33567440,35.6063349638028
Chr09,33568027,35.6078340008631
Chr09,33568039,35.6078646581238
Chr09,33621327,35.7490464817583
Chr09,33621428,35.7493238046328
Chr09,33621434,35.7493402804365
Chr09,33621525,35.7495901796503
Chr09,33632750,35.780649435663
Chr09,33648619,35.8253562169979
Chr09,33655225,35.8442451072663
Chr09,33655299,35.8444576318024
Chr09,33655540,35.8451499159969
Chr09,33682864,35.9250743237532
Chr09,33682871,35.9250951665586
Chr09,33682901,35.9251844950158
Chr09,33682905,35.9251964057399
Chr09,33766584,36.1881918271089
Chr09,33798600,36.2960672670977
Chr09,33798715,36.2964616536648
Chr09,33798735,36.2965302475929
Chr09,33798805,36.2967703379131
Chr09,33807711,36.3274628244015
Chr09,33807736,36.3275493873879
Chr09,33809410,36.3333507902543
Chr09,33809637,36.3341382597589
Chr09,33871019,36.5536766974368
Chr09,33871681,36.5561136346122
Chr09,33871784,36.5564929236043
Chr09,33871841,36.5567028362123
Chr09,33876592,36.5742362376727
Chr09,33877027,36.5758452328836
Chr09,33877051,36.5759340227656
Chr09,33878406,36.5809499560403
Chr09,33878413,36.5809758839281
Chr09,33880345,36.5881379875663
Chr09,33971563,36.9391488448735
Chr09,33971624,36.9393914980309
Chr09,34024374,37.1528018544271
Chr09,34024787,37.1544997708338
Chr09,34071707,37.3499164524499
Chr09,34071922,37.350822937196
Chr09,34075783,37.3671180730312
Chr09,34075805,37.367211011254
Chr09,34075816,37.3672574807399
Chr09,34079874,37.384417464548
Chr09,34079898,37.3845190531552
Chr09,34083960,37.4017297838619
Chr09,34083963,37.4017425072279
Chr09,34083965,37.401750989482
Chr09,34084033,37.402039390918
Chr09,34173487,37.7888073993209
Chr09,34173499,37.7888601788653
Chr09,34197271,37.893826145694
Chr09,34197286,37.8938926289538
Chr09,34197307,37.8939857060304
Chr09,34197435,37.8945530459108
Chr09,34197506,37.8948677518318
Chr09,34198915,37.9011145238353
Chr09,34204412,37.9255107853257
Chr09,34204416,37.9255285523355
Chr09,34204453,37.925692898173
Chr09,34204477,37.9257995018412
Chr09,34204483,37.9258261528767
Chr09,34204652,37.9265768431511
Chr09,34205657,37.9310417815281
Chr09,34205688,37.9311795270349
Chr09,34227691,38.0292545169236
Chr09,34228026,38.0307523010395
Chr09,34228044,38.0308327827374
Chr09,34228092,38.0310474024646
Chr09,34228106,38.0311100003963
Chr09,34239084,38.0802655043562
Chr09,34267272,38.2070776869467
Chr09,34277714,38.2542527312301
Chr09,34277725,38.2543024795151
Chr09,34294663,38.3310287516858
Chr09,34294664,38.3310332884934
Chr09,34295105,38.3330340976311
Chr09,34362083,38.6384010024411
Chr09,34362138,38.6386527337419
Chr09,34362167,38.6387854652771
Chr09,34369498,38.6723494525597
Chr09,34369695,38.6732516644726
Chr09,34373986,38.6929067370052
Chr09,34374182,38.6938046702554
Chr09,34473728,39.1505301892276
Chr09,34474522,39.1541707948946
Chr09,34477772,39.1690708143044
Chr09,34478803,39.1737969649685
Chr09,34478848,39.1740032402864
Chr09,34478868,39.1740949180237
Chr09,34478918,39.1743241118772
Chr09,34479346,39.1762859825359
Chr09,34479454,39.1767810258492
Chr09,34479490,39.1769460395533
Chr09,34479492,39.1769552069705
Chr09,34479499,39.1769872929219
Chr09,34479577,39.1773448211543
Chr09,34479579,39.1773539885222
Chr09,34539232,39.4500736111338
Chr09,34539233,39.4500781675365
Chr09,34566348,39.5733738508637
Chr09,34566349,39.5733783880273
Chr09,34566364,39.5734464453865
Chr09,34566413,39.5736687648568
Chr09,34566487,39.5740045090388
Chr09,34566535,39.5742222867383
Chr09,34566558,39.5743266379082
Chr09,34567350,39.5779196924589
Chr09,34583444,39.6508211629197
Chr09,34583465,39.6509161423089
Chr09,34583476,39.6509658932613
Chr09,34583558,39.6513367606113
Chr09,34583573,39.6514046015535
Chr09,34585711,39.6610721429058
Chr09,34585748,39.6612394122603
Chr09,34585768,39.661329827614
Chr09,34597394,39.7138257402767
Chr09,34597398,39.7138437798226
Chr09,34597401,39.7138573094718
Chr09,34597499,39.7142992732176
Chr09,34597669,39.7150659229354
Chr09,34597700,39.7152057207439
Chr09,34634418,39.8800866847373
Chr09,34634419,39.8800911547727
Chr09,34634430,39.8801403250838
Chr09,34634457,39.8802610152399
Chr09,34634462,39.8802833651741
Chr09,34634467,39.8803057150786
Chr09,34634476,39.8803459448322
Chr09,34634478,39.8803548847644
Chr09,34634485,39.8803861744899
Chr09,34642045,39.9141447819144
Chr09,34642736,39.9172269263763
Chr09,34642742,39.9172536862722
Chr09,34653706,39.9660775464166
Chr09,34653742,39.9662376058127
Chr09,34660621,39.9967911413137
Chr09,34660717,39.9972170886928
Chr09,34660725,39.9972525837517
Chr09,34660732,39.997283641858
Chr09,34688717,40.1209046222151
Chr09,34697664,40.1601854451434
Chr09,34697672,40.1602205133072
Chr09,34697673,40.1602248968207
Chr09,34697709,40.160382702273
Chr09,34713465,40.229252027678
Chr09,34713480,40.229317401746
Chr09,34716325,40.2417099743402
Chr09,34716349,40.2418144592869
Chr09,34716356,40.2418449338828
Chr09,34716406,40.2420626072022
Chr09,34736713,40.3301171015475
Chr09,34736790,40.3304496211434
Chr09,34736815,40.3305575797829
Chr09,34736829,40.3306180361354
Chr09,34736857,40.330738947794
Chr09,34736899,40.3309203126661
Chr09,34736913,40.3309807669258
Chr09,34741836,40.352217331168
Chr09,34741970,40.3527947633537
Chr09,34742044,40.3531136298919
Chr09,34742046,40.3531222477689
Chr09,34742076,40.3532515150556
Chr09,34752975,40.4001052785167
Chr09,34753450,40.4021422528513
Chr09,34753530,40.4024852805845
Chr09,34753560,40.4026139128886
Chr09,34757039,40.4175194772918
Chr09,34796934,40.5867450343573
Chr09,34796948,40.586803846099
Chr09,34841266,40.7708010859071
Chr09,34841329,40.7710594298464
Chr09,34842629,40.7763882198689
Chr09,34842670,40.7765562159545
Chr09,34842684,40.7766135795497
Chr09,34842696,40.776662747972
Chr09,34842697,40.7766668453249
Chr09,34842709,40.7767160133736
Chr09,34874669,40.9064117716396
Chr09,34880070,40.928074212696
Chr09,34882348,40.9371880694702
Chr09,34916281,41.0712971995399
Chr09,34916332,41.0714963714226
Chr09,34916491,41.0721172719278
Chr09,34919580,41.0841655663707
Chr09,34919920,41.0854900021868
Chr09,34919961,41.0856496904909
Chr09,34919979,41.0857197959797
Chr09,34920130,41.0863078653406
Chr09,34920200,41.0865804573397
Chr09,34920384,41.0872969154636
Chr09,34920391,41.0873241700345
Chr09,34920976,41.0896013567317
Chr09,34953542,41.2145238744332
Chr09,34953679,41.2150407732383
Chr09,34953684,41.2150596366387
Chr09,34962920,41.2497162259409
Chr09,34962935,41.249772197141
Chr09,34998668,41.3798420463236
Chr09,34998831,41.3804190469214
Chr09,34998964,41.3808897319647
Chr09,35001542,41.3899921589373
Chr09,35015744,41.4394392755955
Chr09,35023931,41.4674316616903
Chr09,35045033,41.5379964833543
Chr09,35058404,41.5816301804715
Chr09,35134971,41.8194099353479
Chr09,35142345,41.8415417791515
Chr09,35143767,41.8457997874368
Chr09,35143814,41.8459404719234
Chr09,35145699,41.851580172597
Chr09,35145783,41.8518313724476
Chr09,35186548,41.9729217029213
Chr09,35186558,41.9729512954089
Chr09,35217732,42.0653049274624
Chr09,35241954,42.1375961575011
Chr09,35249596,42.160581640445
Chr09,35265979,42.2102456238075
Chr09,35265986,42.2102669713334
Chr09,35266135,42.2107213965265
Chr09,35266138,42.2107305465739
Chr09,35266144,42.2107488467335
Chr09,35266148,42.2107610468879
Chr09,35279172,42.2507000639684
Chr09,35279283,42.2510424045251
Chr09,35309902,42.3469524037434
Chr09,35312276,42.3545252306756
Chr09,35312317,42.3546562065696
Chr09,35312631,42.3556595022666
Chr09,35312656,42.3557393982856
Chr09,35318732,42.3752015793133
Chr09,35318747,42.3752496769527
Chr09,35318789,42.3753843501422
Chr09,35318805,42.3754356541294
Chr09,35318851,42.3755831528006
Chr09,35319088,42.3763430826458
Chr09,35319127,42.3764681325928
Chr09,35319969,42.3791677183571
Chr09,35319978,42.3791965709022
Chr09,35320201,42.3799114475699
Chr09,35320202,42.37991465318
Chr09,35320214,42.3799531204168
Chr09,35320312,42.3802672635977
Chr09,35320314,42.3802736745708
Chr09,35354527,42.4850965872169
Chr09,35368606,42.5219923191344
Chr09,35368613,42.522009261771
Chr09,35387889,42.5623036497187
Chr09,35399971,42.5816424807718
Chr09,35400005,42.5816918957544
Chr09,35400045,42.5817499993785
Chr09,35400054,42.5817630679829
Chr09,35400055,42.5817645199433
Chr09,35411751,42.5974784913317
Chr09,35411762,42.5974922576897
Chr09,35411806,42.5975473075119
Chr09,35411825,42.5975710713156
Chr09,35419277,42.6065831493005
Chr09,35419335,42.6066512733918
Chr09,35419377,42.606700588982
Chr09,35419399,42.6067264157325
Chr09,35419401,42.6067287634412
Chr09,35419408,42.6067369801884
Chr09,35419471,42.6068109146368
Chr09,35419476,42.6068167811984
Chr09,35419535,42.6068859927797
Chr09,35419587,42.6069469717345
Chr09,35419643,42.6070126194084
Chr09,35419692,42.6070700425307
Chr09,35419712,42.6070934755737
Chr09,35419848,42.6072527444392
Chr09,35419851,42.6072562562406
Chr09,35419853,42.6072585974061
Chr09,35426030,42.6143826078887
Chr09,35426067,42.6144248095795
Chr09,35426104,42.6144670077199
Chr09,35426225,42.6146049827009
Chr09,35426226,42.614606122837
Chr09,35426313,42.614705305267
Chr09,35426588,42.615018694937
Chr09,35426599,42.6150312269354
Chr09,35426689,42.6151337515106
Chr09,35426721,42.6151702004787
Chr09,35429230,42.6180231613839
Chr09,35432388,42.6216126921854
Chr09,35432559,42.6218074136011
Chr09,35433634,42.6230330832334
Chr09,35433668,42.6230718978566
Chr09,35469834,42.671934065002
Chr09,35469917,42.6720766685638
Chr09,35469952,42.6721368605893
Chr09,35469992,42.6722056936144
Chr09,35470022,42.6722573478864
Chr09,35470039,42.6722866298677
Chr09,35470284,42.6727095373638
Chr09,35470819,42.6736389052396
Chr09,35473289,42.6780347994225
Chr09,35487564,42.7069390542007
Chr09,35487608,42.707037654821
Chr09,35487627,42.7070802508921
Chr09,35487779,42.7074214219913
Chr09,35487781,42.707425915856
Chr09,35487810,42.7074910908261
Chr09,35508086,42.7596660990112
Chr09,35520290,42.7977797813556
Chr09,35530418,42.8334998322557
Chr09,35530538,42.8339460406672
Chr09,35533717,42.8459666801585
Chr09,35533786,42.8462318782093
Chr09,35584110,43.1053524298412
Chr09,35584187,43.1058754591931
Chr09,35586903,43.1246249975945
Chr09,35586938,43.1248704703563
Chr09,35587011,43.1253827750133
Chr09,35616307,43.3691079381203
Chr09,35616441,43.3704129529496
Chr09,35630801,43.5215129539727
Chr09,35630834,43.5218867686821
Chr09,35630881,43.5224193856467
Chr09,35630924,43.5229068935403
Chr09,35631269,43.5268258521193
Chr09,35631520,43.5296853965017
Chr09,35684366,44.1528498341386
Chr09,35687754,44.1845826048084
Chr09,35693765,44.2363105454697
Chr09,35694960,44.2459313049393
Chr09,35695019,44.2464008101196
Chr09,35695060,44.2467267739216
Chr09,35719043,44.400067385964
Chr09,35770962,44.5864070398511
Chr09,35802836,44.6943208039669
Chr09,35802866,44.6944427621146
Chr09,35802892,44.694548503182
Chr09,35803132,44.6955265093523
Chr09,35803141,44.6955632526731
Chr09,35803189,44.6957593004073
Chr09,35817318,44.7592114005496
Chr09,35817499,44.7600937402684
Chr09,35819214,44.7685345398949
Chr09,35832609,44.8390733753965
Chr09,35836075,44.8585171406657
Chr09,35864013,45.0280642313396
Chr09,35864022,45.0281215051511
Chr09,35864032,45.0281851440402
Chr09,35864079,45.0284842654186
Chr09,35864319,45.0300121693124
Chr09,35885428,45.1662652573329
Chr09,35885442,45.1663560341591
Chr09,35885452,45.1664208744279
Chr09,35885467,45.1665181343263
Chr09,35885526,45.1669006839716
Chr09,35886589,45.1737911482047
Chr09,35886628,45.1740438703243
Chr09,35886689,45.1744391408595
Chr09,35886760,45.1748991898695
Chr09,35888860,45.1884944072942
Chr09,35888860,45.1884944072942
Chr09,35888895,45.1887207649433
Chr09,35901374,45.268465673787
Chr09,35913909,45.3449792070491
Chr09,35914060,45.3458687989865
Chr09,35927073,45.418731292545
Chr09,35933383,45.4508549507151
Chr09,35933456,45.4512124210607
Chr09,35933479,45.4513249785875
Chr09,35933563,45.4517357724896
Chr09,35933698,45.4523950354854
Chr09,35934678,45.4571457229936
Chr09,35934973,45.4585635919936
Chr09,35935098,45.4591626676341
Chr09,35935180,45.4595551045472
Chr09,35935211,45.4597033497773
Chr09,35935228,45.4597846187224
Chr09,35935237,45.4598276357624
Chr09,35935430,45.4607488283341
Chr09,35935516,45.4611585162553
Chr09,35935599,45.4615534492131
Chr09,35935641,45.4617531216415
Chr09,35935651,45.4618006455739
Chr09,35981300,45.6503492413647
Chr09,35981306,45.6503755759399
Chr09,35981376,45.6506829453411
Chr09,35981519,45.651311615618
Chr09,35981520,45.651316015494
Chr09,35989929,45.6899634004634
Chr09,35990132,45.6909344130489
Chr09,35990288,45.6916817393984
Chr09,35990321,45.6918399530094
Chr09,35990383,45.6921373209276
Chr09,35990406,45.6922476739917
Chr09,35990418,45.6923052579087
Chr09,35995485,45.7171113232977
Chr09,36002036,45.7504750507528
Chr09,36002052,45.7505581006092
Chr09,36002103,45.7508228687653
Chr09,36002130,45.7509630689128
Chr09,36002337,45.7520385959384
Chr09,36002363,45.752173768452
Chr09,36002364,45.7521789677599
Chr09,36002370,45.7522101641747
Chr09,36002373,45.752225762747
Chr09,36028437,45.8937193216948
Chr09,36029445,45.8992975859474
Chr09,36029466,45.899413777828
Chr09,36035277,45.9314376095771
Chr09,36035283,45.9314704530023
Chr09,36035376,45.9319794435002
Chr09,36035434,45.9322967992617
Chr09,36035435,45.9323022703754
Chr09,36035438,45.932318683607
Chr09,36035453,45.9324007472964
Chr09,36035472,45.9325046887193
Chr09,36035482,45.9325593920696
Chr09,36035544,45.9328985116876
Chr09,36035548,45.9329203879299
Chr09,36035558,45.9329750772358
Chr09,36035685,45.9336694687672
Chr09,36036187,45.9364111880196
Chr09,36036202,45.9364930350091
Chr09,36036246,45.9367330931283
Chr09,36036283,45.9369349295973
Chr09,36036293,45.9369894751788
Chr09,36036435,45.9377637994918
Chr09,36036466,45.9379327862945
Chr09,36039430,45.9539853906137
Chr09,36039498,45.9543509579525
Chr09,36039579,45.9547862378699
Chr09,36039590,45.9548453351872
Chr09,36039643,45.9551300270832
Chr09,36050274,46.0100332481415
Chr09,36051837,46.0176327092499
Chr09,36051858,46.0177338090559
Chr09,36051867,46.0177771292025
Chr09,36051915,46.018008085362
Chr09,36053607,46.0260559565959
Chr09,36053640,46.0262110694225
Chr09,36053682,46.0264083812197
Chr09,36053692,46.0264553429779
Chr09,36054014,46.0279639800039
Chr09,36079652,46.1316790470141
Chr09,36079661,46.1317117021808
Chr09,36079673,46.131755240394
Chr09,36079700,46.1318531929953
Chr09,36079721,46.1319293703509
Chr09,36079763,46.1320817041366
Chr09,36079796,46.1322013754718
Chr09,36079859,46.1324297915573
Chr09,36079963,46.1328067244634
Chr09,36079973,46.1328429592216
Chr09,36079978,46.1328610760252
Chr09,36080002,46.1329480313512
Chr09,36080003,46.1329516542985
Chr09,36161365,46.4975797782359
Chr09,36161497,46.4983213645699
Chr09,36161498,46.4983269837534
Chr09,36161509,46.4983887958672
Chr09,36161512,46.4984056540648
Chr09,36161513,46.4984112734972
Chr09,36208190,46.8138729742196
Chr09,36213183,46.8584363795439
Chr09,36213189,46.8584915637256
Chr09,36213204,46.8586295410493
Chr09,36213225,46.8588227497828
Chr09,36213267,46.8592093088944
Chr09,36213288,46.8594026592527
Chr09,36214484,46.8704919904109
Chr09,36214522,46.8708468154694
Chr09,36214570,46.8712952336617
Chr09,36215272,46.8778810952499
Chr09,36238691,47.1249187281373
Chr09,36286565,47.7511770663438
Chr09,36286599,47.7516589553791
Chr09,36286600,47.7516731290843
Chr09,36306476,48.0376089392448
Chr09,36338764,48.5044021496971
Chr09,36340776,48.5329165482041
Chr09,36340845,48.5338923533368
Chr09,36341022,48.5363948590541
Chr09,36341058,48.5369037290152
Chr09,36341085,48.5372853560684
Chr09,36348881,48.6464797149748
Chr09,36348945,48.6473671971795
Chr09,36357228,48.7607999993325
Chr09,36375639,49.000441642959
Chr09,36375657,49.0006659219215
Chr09,36375786,49.0022726192484
Chr09,36375812,49.0025963145928
Chr09,36375828,49.0027954891753
Chr09,36375831,49.0028328324962
Chr09,36375855,49.0031315573057
Chr09,36418376,49.4578995895167
Chr09,36430996,49.5581433863669
Chr09,36432254,49.5672413788375
Chr09,36432286,49.5674707944697
Chr09,36432301,49.5675782988539
Chr09,36432637,49.5699806851449
Chr09,36432668,49.5702017836484
Chr09,36446734,49.6614490857352
Chr09,36446755,49.6615725287854
Chr09,36446775,49.6616900602385
Chr09,36446838,49.6620600717043
Chr09,36446868,49.6622361542557
Chr09,36447024,49.6631506056225
Chr09,36447105,49.6636246385332
Chr09,36450210,49.6814007459919
Chr09,36457667,49.7210969597269
Chr09,36457699,49.7212586510703
Chr09,36496342,49.8749559957476
Chr09,36496635,49.8758842046877
Chr09,36496641,49.8759031876704
Chr09,36508075,49.9105533112664
Chr09,36508080,49.9105679145597
Chr09,36508092,49.9106029609265
Chr09,36508210,49.9109474683229
Chr09,36508259,49.9110904652847
Chr09,36508268,49.9111167261456
Chr09,36508348,49.9113501031788
Chr09,36508386,49.9114609240933
Chr09,36508419,49.911557146037
Chr09,36508422,49.9115658926917
Chr09,36515081,49.9307076263734
Chr09,36515142,49.9308809494546
Chr09,36515173,49.9309690210529
Chr09,36515626,49.9322552076362
Chr09,36516178,49.9338205729467
Chr09,36516181,49.9338290749415
Chr09,36533139,49.9819456020352
Chr09,36533141,49.9819514448432
Chr09,36533183,49.9820741657192
Chr09,36546972,50.0258647967506
Chr09,36547191,50.0266368380703
Chr09,36547667,50.028325387828
Chr09,36547673,50.0283467648601
Chr09,36557550,50.067143920694
Chr09,36557764,50.0680745571085
Chr09,36557769,50.0680963517982
Chr09,36557773,50.0681137892255
Chr09,36557815,50.0682969721764
Chr09,36557816,50.0683013356785
Chr09,36557896,50.0686507181082
Chr09,36563575,50.0950665452975
Chr09,36563813,50.0962470658982
Chr09,36563834,50.0963515283929
Chr09,36567280,50.1141707083747
Chr09,36571938,50.1405414243393
Chr09,36571961,50.1406785622572
Chr09,36571979,50.1407859366899
Chr09,36572070,50.1413294347147
Chr09,36572109,50.1415627004587
Chr09,36574965,50.1592077665651
Chr09,36575033,50.1596416986938
Chr09,36604984,50.398488272715
Chr09,36605001,50.398641876879
Chr09,36605004,50.3986689845624
Chr09,36608699,50.4322555296973
Chr09,36619538,50.5309859890403
Chr09,36619648,50.5319734618673
Chr09,36619678,50.5322426800462
Chr09,36619681,50.5322695996687
Chr09,36619687,50.5323234377141
Chr09,36619738,50.5327809963725
Chr09,36619788,50.5332294703548
Chr09,36619940,50.5345921375182
Chr09,36619978,50.5349326395967
Chr09,36620002,50.5351476593045
Chr09,36620019,50.5352999488442
Chr09,36642595,50.7239992134898
Chr09,36642618,50.7241758684508
Chr09,36642802,50.7255878338045
Chr09,36659793,50.8454446646814
Chr09,36659841,50.8457516146972
Chr09,36660030,50.8469583806877
Chr09,36660042,50.8470349011484
Chr09,36660089,50.8473344917803
Chr09,36660102,50.847417325066
Chr09,36660108,50.8474555511059
